posx,w,amount,posx1,posx2,center_to_center,edge_to_edge,eccentricity,setsize_cobdi,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,starting_width_deg,response_width_degree,response_width_pixel,adjusting.started,adjusting.stopped,next.keys,next.rt,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,participant,age,gender,date,expName,psychopyVersion,frameRate,
,0.4,2,11.3,12.3,0.5,0.1,11.8,3,,,,,3,14,68,13,,,,,,,,,,,,,,,,num_2,0,0.38316789999998946,269.49099810000007,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,2,10.889999999999999,11.81,0.46,0.06,11.35,4,,,,,3,15,69,15,,,,,,,,,,,,,,,,num_1,0,0.1992249999998421,271.2910112000004,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,2,11.600000000000001,12,0.2,0.1,11.8,5,,,,,3,16,70,5,,,,,,,,,,,,,,,,num_2,0,0.31656139999995503,273.1576175,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,1,11.35,99999,0.16,0.06,11.35,4,,,,,3,17,71,2,,,,,,,,,,,,,,,,num_2,0,0.22730690000025788,275.3910068,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,1,11.8,99999,0.35,0.1,11.8,5,,,,,4,0,72,10,,,,,,,,,,,,,,,,num_1,0,0.3694307000000663,277.0408778000001,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,2,11.3,12.3,0.5,0.1,11.8,5,,,,,4,1,73,17,,,,,,,,,,,,,,,,num_2,0,0.4795407999999952,279.09089280000035,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.1,1,11.8,99999,0.2,0.1,11.8,5,,,,,4,2,74,4,,,,,,,,,,,,,,,,num_1,0,0.5535319999999047,281.2408542000003,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,5,,,,,4,3,75,11,,,,,,,,,,,,,,,,num_1,0,0.2682386999999835,283.9742692,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.25,2,11.450000000000001,12.15,0.35,0.1,11.8,3,,,,,4,4,76,7,,,,,,,,,,,,,,,,num_2,0,0.4662158000001,285.42412000000013,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
,0.4,2,11.3,12.3,0.5,0.1,11.8,3,,,,,4,5,77,13,,,,,,,,,,,,,,,,num_2,0,0.6366797999999108,287.5575494000004,None,13,21,female,2023_Oct_10_1412,control,2021.2.3,59.92670963421383,
